Male,Single,Age,amount_3month,max_amount_3month,min_amount_3month,distinct_payment_code_3month,count_payment_code_3month,distinct_trans_group_3month,distinct_ref_no_3month,Incredible
1,1,19.0,0.00394,0.06,0.177,1.0,1.0,2.0,3.0,0
0,0,34.0,2.52,18.0,23.663,0.0,0.0,1.0,3.0,1
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,24.0,3.68,4.4,0.592,0.0,0.0,3.0,50.0,0
0,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,53.0,2.89,20.0,0.296,1.0,7.0,2.0,11.0,0
1,1,29.0,30.925100000000004,59.99999999999999,0.8579999999999999,0.0,0.0,4.0,37.0,0
1,1,21.0,0.441,2.08,0.237,1.0,1.0,2.0,12.0,0
1,1,32.0,0.065,0.628,1.06,1.0,1.0,2.0,2.0,1
0,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,33.0,13.9496,100.0,1.45,0.0,0.0,2.0,7.0,1
1,1,34.0,1.2,9.14,27.035,1.0,2.0,1.0,2.0,0
1,1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,19.0,0.0493,0.3,0.0592,1.0,1.0,2.0,4.0,0
1,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,27.0,0.46,3.8,0.296,1.0,1.0,3.0,6.0,0
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,1,24.0,0.485,3.16,0.296,0.0,0.0,2.0,12.0,0
1,0,45.0,164.4615,600.0,0.296,1.0,5.0,3.0,41.0,0
1,0,43.0,3.65,40.2,0.0592,1.0,13.0,2.0,16.0,0
0,1,23.0,4.699999999999999,13.999999999999998,0.0592,1.0,10.0,3.0,72.0,1
1,1,27.0,9.0,22.0,11.8315,0.0,0.0,1.0,14.0,0
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,18.0,0.00131,0.02,0.0592,1.0,1.0,1.0,1.0,0
1,1,71.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,46.0,76.98740000000001,400.0,0.244,4.0,15.0,4.0,37.0,0
0,1,44.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,48.0,467.2568,600.0,0.16,1.0,12.0,3.0,147.0,0
1,0,42.0,2.93,21.6,29.5788,0.0,0.0,1.0,3.0,0
0,1,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,29.0,1.63,5.199999999999999,0.177,1.0,6.0,2.0,21.0,0
1,1,30.0,3.74,6.380000000000001,0.118,1.0,18.0,3.0,42.0,0
1,1,29.0,4.79,40.0,5.92,0.0,0.0,1.0,6.0,0
1,1,27.0,8.110000000000001,20.0,0.0592,2.0,22.0,4.0,66.0,1
0,0,56.0,84.1648,600.0,0.296,1.0,1.0,2.0,4.0,0
1,0,37.0,3.83,11.0,25.5989,0.0,0.0,1.0,6.0,1
1,0,39.0,3.04,10.0,0.296,1.0,2.0,3.0,9.0,0
0,0,44.0,29.2273,59.99999999999999,0.296,2.0,8.0,3.0,37.0,1
1,0,38.0,14.4423,70.0,0.0592,1.0,6.0,4.0,22.0,0
1,1,37.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,30.0,0.7859999999999999,9.4,0.177,1.0,2.0,2.0,6.0,0
1,1,34.0,12.2787,31.3,0.296,1.0,5.0,3.0,23.0,0
0,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,25.0,3.99,20.0,0.296,1.0,6.0,3.0,20.0,1
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,34.0,1.66,10.0,0.0592,1.0,5.0,3.0,10.0,0
0,1,25.0,0.16,1.6,2.48,0.0,0.0,1.0,2.0,0
0,0,38.0,3.3000000000000003,9.0,0.296,1.0,1.0,3.0,39.0,0
0,0,57.0,27.8021,200.0,5.92,0.0,0.0,2.0,11.0,0
0,1,26.0,22.9608,45.92,0.118,1.0,6.0,4.0,71.0,0
1,0,32.0,23.0411,200.0,0.124,1.0,3.0,4.0,24.0,0
0,0,32.0,1.6,6.0,0.0592,1.0,4.0,2.0,13.0,0
1,0,29.0,0.00657,0.0999999999999999,0.296,0.0,0.0,2.0,2.0,0
1,0,29.0,11.2739,40.0,0.976,1.0,1.0,4.0,27.0,0
1,0,32.0,201.8899,480.0,0.0592,6.0,19.0,4.0,109.0,1
1,1,49.0,1.04,15.8,46.7345,0.0,0.0,1.0,1.0,1
1,0,34.0,6.109999999999999,20.3,0.071,1.0,1.0,3.0,24.0,0
1,0,47.0,39.4492,600.0,1774.7279,0.0,0.0,1.0,1.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,24.0,4.029999999999999,6.0,0.0592,1.0,11.0,5.0,52.0,0
1,1,30.0,2.13,20.0,0.0592,1.0,18.0,4.0,30.0,0
1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,24.0,0.726,4.2,0.0592,1.0,12.0,4.0,21.0,0
1,0,44.0,131.4972,600.0,591.576,0.0,0.0,1.0,4.0,1
1,1,33.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,33.0,130.2414,498.0,0.592,1.0,3.0,3.0,46.0,1
1,1,17.0,0.00394,0.06,0.177,1.0,1.0,2.0,2.0,0
1,0,38.0,5.62,8.0,0.0592,1.0,14.0,2.0,50.0,0
1,1,45.0,150.20999999999998,600.0,0.592,1.0,2.0,3.0,29.0,0
1,1,27.0,0.00263,0.04,0.118,1.0,1.0,2.0,2.0,0
0,0,32.0,1.43,12.0,0.296,1.0,2.0,2.0,13.0,0
1,0,34.0,63.163900000000005,601.0,0.0639,3.0,12.0,3.0,68.0,0
1,0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0,1,32.0,4.93,10.0,0.296,1.0,4.0,3.0,39.0,0
1,1,20.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,1.0,1.0,0
0,1,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,47.0,42.9137,100.0,0.592,0.0,0.0,2.0,37.0,0
1,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,36.0,7.25,94.643,0.118,2.0,11.0,2.0,18.0,1
1,0,55.0,1.52,10.0,4.44,0.0,0.0,1.0,5.0,0
0,0,59.0,42.1154,155.2,0.296,3.0,18.0,3.0,32.0,0
0,0,43.0,15.0827,29.9313,0.177,4.0,19.0,3.0,42.0,0
1,1,33.0,7.68,28.0,11.8315,0.0,0.0,2.0,7.0,1
1,1,29.0,6.449999999999999,32.0,0.296,1.0,2.0,4.0,21.0,0
0,1,47.0,25.794,62.0,0.296,1.0,9.0,3.0,38.0,0
1,1,21.0,0.74,6.6000000000000005,0.0592,1.0,31.0,2.0,36.0,0
0,0,36.0,13.5404,40.0,0.296,1.0,4.0,3.0,30.0,0
1,0,41.0,28.5954,100.0,0.887,1.0,2.0,3.0,36.0,0
1,0,54.0,3.99,38.0,0.296,1.0,2.0,2.0,5.0,0
1,0,33.0,10.2541,24.0,0.296,2.0,6.0,3.0,46.0,0
1,0,37.0,58.8847,91.2,0.0592,2.0,14.0,3.0,57.0,0
1,0,44.0,4.53,20.0,0.296,3.0,16.0,2.0,26.0,1
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,42.0,0.00657,0.0999999999999999,0.296,1.0,1.0,1.0,1.0,1
1,1,25.0,5.09,14.53,0.284,0.0,0.0,3.0,32.0,0
1,0,34.0,38.1999,500.0,2.37,0.0,0.0,1.0,6.0,0
0,0,39.0,115.1303,200.0,0.118,2.0,6.0,4.0,136.0,1
0,0,30.0,50.42379999999999,200.0,0.0592,2.0,18.0,3.0,65.0,0
1,1,18.0,0.0854999999999999,1.2,0.296,1.0,1.0,2.0,2.0,0
0,0,41.0,0.797,8.0,0.355,0.0,0.0,1.0,5.0,0
1,1,22.0,0.0539,0.5599999999999999,0.177,1.0,3.0,2.0,4.0,0
0,1,30.0,19.9392,59.99999999999999,0.0592,1.0,5.0,3.0,58.0,0
1,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,42.0,5.3100000000000005,20.0,0.296,1.0,1.0,3.0,9.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0
1,0,44.0,5.96,28.0,0.296,1.0,3.0,2.0,12.0,0
0,0,34.0,289.2716,140.0,0.0592,4.0,16.0,6.0,386.0,1
0,0,28.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,1.0,1.0,0
1,1,25.0,11.293,67.8,0.118,1.0,2.0,3.0,22.0,0
1,0,37.0,39.3381,80.0,0.296,2.0,6.0,4.0,54.0,0
0,0,40.0,239.3927,500.0,0.0414,3.0,7.0,5.0,220.0,1
0,1,24.0,0.211,0.72,1.4,0.0,0.0,1.0,5.0,0
1,0,40.0,4.04,13.999999999999998,0.0592,1.0,3.0,3.0,26.0,0
0,0,30.0,6.109999999999999,20.0,1.77,0.0,0.0,1.0,13.0,1
0,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,1,24.0,15.5956,12.02,0.0592,1.0,4.0,4.0,113.0,0
1,0,57.0,37.1479,244.0,29.5788,0.0,0.0,1.0,5.0,1
1,0,35.0,46.3563,80.0,1.77,0.0,0.0,2.0,71.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,31.0,4.8,10.6,0.68,2.0,2.0,4.0,35.0,0
1,0,49.0,3.64,18.0,0.296,1.0,1.0,2.0,7.0,0
0,0,33.0,4.5,29.0,0.118,1.0,9.0,3.0,22.0,0
1,1,24.0,5.5600000000000005,22.2,0.0592,2.0,3.0,3.0,26.0,0
1,0,38.0,0.373,5.28,1.1800000000000002,0.0,0.0,1.0,2.0,0
0,0,37.0,82.234,1000.0,0.592,0.0,0.0,2.0,19.0,0
1,1,22.0,3.85,20.0,0.177,1.0,3.0,3.0,20.0,0
1,1,31.0,5.67,33.0,0.296,3.0,12.0,2.0,28.0,0
0,0,30.0,16.9952,40.0,0.0592,1.0,22.0,4.0,88.0,0
0,1,24.0,2.73,4.0,0.296,1.0,2.0,4.0,44.0,0
0,1,29.0,3.71,51.99999999999999,2.86,0.0,0.0,1.0,4.0,0
1,0,38.0,85.6609,119.812,0.296,1.0,49.0,3.0,137.0,0
0,0,39.0,0.601,6.999999999999999,0.118,1.0,1.0,2.0,8.0,0
0,1,29.0,0.145,2.0,0.592,0.0,0.0,1.0,2.0,0
1,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,46.0,0.0258,0.1919999999999999,0.296,0.0,0.0,1.0,3.0,1
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
1,0,48.0,18.2931,34.1,1.1800000000000002,0.0,0.0,2.0,26.0,1
1,0,49.0,6.37,36.18,2.96,0.0,0.0,2.0,16.0,1
1,1,31.0,0.0105,0.0999999999999999,0.0592,1.0,3.0,1.0,3.0,1
1,0,43.0,0.0158,0.1999999999999999,0.118,1.0,2.0,1.0,2.0,0
1,0,37.0,0.3289999999999999,3.2,5.32,0.0,0.0,1.0,2.0,0
0,1,26.0,48.93430000000001,80.0,0.0592,1.0,20.0,2.0,236.0,0
1,0,53.0,0.381,1.36,0.118,3.0,13.0,2.0,14.0,0
0,0,37.0,13.4165,100.0,11.8315,0.0,0.0,2.0,8.0,0
1,0,51.0,2.52,38.0,0.592,0.0,0.0,1.0,3.0,0
1,0,33.0,26.2434,59.99999999999999,1.1800000000000002,0.0,0.0,2.0,42.0,0
1,0,36.0,36.1214,50.0,0.0592,1.0,1.0,3.0,92.0,0
0,1,24.0,179.25650000000002,200.0,0.118,2.0,17.0,3.0,174.0,0
1,0,36.0,10.6241,40.0,2.07,2.0,2.0,2.0,9.0,1
1,0,40.0,3.32,13.999999999999998,0.0592,1.0,23.0,3.0,46.0,0
0,0,38.0,19.9424,90.0,0.118,5.0,16.0,3.0,49.0,1
1,1,35.0,36.954,40.0,0.118,1.0,9.0,3.0,66.0,1
1,0,34.0,3.79,4.0,0.296,0.0,0.0,2.0,163.0,0
1,1,33.0,8.18,19.0,0.296,1.0,13.0,3.0,40.0,0
1,0,40.0,8.16,50.0,0.592,1.0,2.0,3.0,9.0,1
0,1,38.0,482.0754,600.0,0.414,1.0,1.0,4.0,135.0,1
1,0,37.0,6.569999999999999,90.0,0.592,1.0,1.0,3.0,8.0,0
1,1,28.0,1.56,4.4,0.118,1.0,9.0,3.0,22.0,0
1,0,45.0,71.67779999999999,282.0,1.7200000000000002,0.0,0.0,2.0,24.0,0
0,1,28.0,5.55,15.64,0.0592,0.0,0.0,1.0,25.0,0
1,0,30.0,396.6606,240.0,0.592,1.0,4.0,4.0,146.0,0
1,0,38.0,15.2648,21.0,0.592,0.0,0.0,3.0,33.0,1
0,0,30.0,42.7032,300.0,0.592,0.0,0.0,2.0,30.0,0
1,1,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,27.0,151.2843,730.0,0.592,0.0,0.0,1.0,113.0,0
0,1,42.0,544.3995,1040.0,0.237,3.0,7.0,5.0,267.0,1
1,0,49.0,4.48,20.0,0.177,1.0,9.0,4.0,19.0,0
0,1,24.0,10.7822,59.99999999999999,0.296,1.0,6.0,4.0,24.0,0
1,0,36.0,6.930000000000001,36.0,0.296,3.0,8.0,3.0,30.0,0
0,0,31.0,37.7538,366.0,1.39,0.0,0.0,2.0,19.0,0
1,0,33.0,16.3792,23.936,0.118,3.0,15.0,3.0,85.0,0
0,1,40.0,1.5,20.0,8.4,0.0,0.0,2.0,3.0,1
1,0,40.0,1.71,12.0,11.8315,0.0,0.0,1.0,3.0,0
0,0,28.0,247.9088,100.0,0.0296,1.0,1.0,5.0,399.0,1
0,0,28.0,427.9071,2000.0,0.0592,4.0,10.0,7.0,176.0,1
0,0,50.0,14.1747,75.0,0.433,3.0,14.0,3.0,32.0,0
0,0,43.0,22.2335,100.0,0.0592,0.0,0.0,3.0,18.0,1
0,1,25.0,0.00789,0.06,0.177,1.0,2.0,1.0,2.0,0
1,0,34.0,0.191,1.6,0.296,0.0,0.0,1.0,3.0,1
0,0,30.0,3.36,16.0,4.14,0.0,0.0,2.0,10.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,40.201800000000006,90.0,0.118,1.0,8.0,3.0,75.0,0
0,0,31.0,0.131,2.0,5.92,0.0,0.0,1.0,1.0,0
1,1,24.0,5.21,21.0,0.592,0.0,0.0,1.0,13.0,0
1,1,30.0,91.5543,80.0,0.0609,3.0,10.0,4.0,227.0,1
1,1,34.0,17.522,24.0,0.296,1.0,2.0,3.0,42.0,0
1,1,34.0,0.0673,1.02,3.03,0.0,0.0,1.0,1.0,0
1,0,26.0,164.3878,260.0,0.1359999999999999,1.0,1.0,3.0,159.0,0
0,0,40.0,5.11,8.03,0.296,1.0,4.0,3.0,24.0,0
1,1,32.0,52.042,160.0,0.118,1.0,7.0,4.0,70.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,56.0,32.1839,58.0,0.296,1.0,8.0,4.0,61.0,1
1,0,30.0,8.629999999999999,12.2,0.0592,3.0,12.0,3.0,260.0,1
0,0,32.0,24.5176,200.0,0.112,2.0,5.0,3.0,61.0,0
0,0,31.0,18.6082,200.0,0.355,0.0,0.0,3.0,15.0,0
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,39.0,76.4406,300.0,0.0592,2.0,12.0,3.0,50.0,0
1,0,39.0,149.0351,200.0,0.0109,3.0,8.0,3.0,66.0,1
1,0,30.0,48.93,529.0,0.118,2.0,12.0,4.0,58.0,0
0,0,37.0,6.64,51.0005,59.1576,0.0,0.0,3.0,5.0,0
1,1,32.0,123.6073,320.0,532.4184,0.0,0.0,1.0,8.0,0
0,0,29.0,2567.002,1000.0,0.0592,1.0,6.0,3.0,260.0,0
1,1,32.0,10.8793,20.0,0.0592,1.0,1.0,3.0,37.0,0
0,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,46.0,0.5499999999999999,8.16,0.296,1.0,2.0,3.0,4.0,1
0,1,32.0,17.423499999999997,80.5217,0.296,1.0,3.0,4.0,50.0,0
1,1,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,41.0,3.1900000000000004,10.0,0.296,2.0,10.0,2.0,17.0,1
1,1,24.0,1.05,4.4,0.0592,1.0,7.0,2.0,16.0,0
1,0,30.0,24.853,100.0,1.1800000000000002,0.0,0.0,2.0,14.0,0
1,1,37.0,0.6960000000000001,2.7,0.118,1.0,1.0,3.0,11.0,0
1,1,32.0,0.0130999999999999,0.1999999999999999,0.592,0.0,0.0,1.0,1.0,0
1,0,43.0,6.52,34.4,0.592,3.0,14.0,3.0,43.0,0
0,0,38.0,6.48,18.37,0.923,0.0,0.0,2.0,13.0,0
0,1,25.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,480.9551,240.0,0.189,0.0,0.0,3.0,241.0,1
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,42.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,30.0,1.44,21.9,64.77759999999999,0.0,0.0,1.0,1.0,0
1,1,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,38.0,160.1606,520.0,0.355,3.0,6.0,4.0,156.0,1
1,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,1,28.0,5.4,80.0,0.592,0.0,0.0,1.0,4.0,0
0,1,29.0,83.4903,127.177,0.0592,3.0,7.0,5.0,170.0,1
0,1,39.0,0.311,4.73,14.0026,0.0,0.0,2.0,2.0,0
1,0,30.0,4.470000000000001,24.0,4.14,0.0,0.0,1.0,10.0,0
0,1,43.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1
1,1,26.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,59.0,39.3177,300.0,289.8722,0.0,0.0,1.0,3.0,1
1,0,31.0,38.8268,222.16,0.296,0.0,0.0,2.0,36.0,0
1,0,43.0,34.3945,120.0,0.177,4.0,10.0,3.0,41.0,1
0,0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1,1,31.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,27.0,33.1935,201.0,0.118,4.0,10.0,3.0,32.0,1
1,1,29.0,5.09,16.0,0.237,1.0,3.0,3.0,23.0,0
1,0,41.0,750.0508,600.0,0.592,1.0,5.0,3.0,76.0,0
0,0,51.0,229.4026,600.0,0.13,0.0,0.0,3.0,25.0,0
0,0,51.0,135.644,146.0,0.319,1.0,6.0,3.0,114.0,1
1,0,41.0,64.0496,600.0,2.25,0.0,0.0,3.0,11.0,0
1,1,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,30.0,1.91,10.0,0.296,1.0,7.0,2.0,15.0,0
1,1,28.0,11.8874,120.8003,88.7364,0.0,0.0,2.0,3.0,0
0,1,31.0,32.5754,46.0,0.118,1.0,6.0,3.0,60.0,0
0,0,57.0,2534.3523,1000.0,0.118,1.0,1.0,3.0,105.0,1
1,1,28.0,1.05,3.6,0.118,1.0,15.0,3.0,27.0,0
1,1,30.0,0.131,0.6,0.118,1.0,5.0,3.0,13.0,0
0,1,17.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,27.0,8.72,37.0,0.0592,1.0,4.0,3.0,21.0,0
1,0,36.0,125.3119,400.0,0.355,2.0,2.0,3.0,27.0,1
0,1,21.0,0.7839999999999999,3.0,0.148,2.0,2.0,3.0,15.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,33.0,21.1357,70.0,2.31,0.0,0.0,3.0,24.0,0
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,37.0,2.58,8.459999999999999,0.118,2.0,3.0,3.0,25.0,1
0,1,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,26.0,806.8765999999999,600.0,0.071,2.0,16.0,2.0,107.0,0
1,1,25.0,19.808,92.0,0.408,0.0,0.0,3.0,29.0,0
1,0,39.0,4.53,20.0,0.592,1.0,3.0,2.0,12.0,0
1,0,39.0,0.418,4.04,0.177,1.0,6.0,3.0,9.0,0
1,1,18.0,0.237,2.0,0.0592,1.0,12.0,2.0,14.0,0
1,0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,41.0,17.174599999999998,59.99999999999999,0.237,1.0,5.0,3.0,40.0,1
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,34.0,35.2411,36.0,0.118,1.0,14.0,3.0,114.0,0
0,0,44.0,1.67,5.0,0.195,4.0,33.0,3.0,44.0,0
1,1,26.0,2.1,6.0,0.0592,1.0,2.0,2.0,16.0,1
0,0,51.0,29.302100000000003,97.742,0.0406,3.0,22.0,3.0,68.0,0
1,1,25.0,6.550000000000001,30.0,0.0592,1.0,24.0,3.0,63.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
1,0,54.0,3.74,40.0,2.66,0.0,0.0,1.0,4.0,1
0,1,26.0,1.88,10.0,0.7689999999999999,0.0,0.0,3.0,9.0,0
0,0,61.0,0.381,3.0,2.96,0.0,0.0,1.0,3.0,0
0,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,37.0,1.36,10.0,0.578,2.0,2.0,2.0,9.0,0
1,1,48.0,1.29,10.0,1.1800000000000002,1.0,1.0,3.0,5.0,0
0,1,31.0,0.12,1.1,0.118,0.0,0.0,2.0,10.0,0
1,0,36.0,33.3687,200.0,11.2399,0.0,0.0,2.0,16.0,0
1,1,49.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,29.0,10.2042,35.0,0.296,0.0,0.0,2.0,36.0,0
0,1,30.0,2.0,8.08,0.444,0.0,0.0,2.0,10.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
0,0,36.0,1426.9946,2500.0,0.0592,1.0,4.0,5.0,111.0,1
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,30.0,32.797799999999995,100.0,0.355,0.0,0.0,2.0,69.0,1
1,0,35.0,0.995,6.0,0.118,1.0,5.0,3.0,20.0,0
1,0,46.0,53.0344,800.0,0.328,1.0,5.0,3.0,8.0,1
1,1,22.0,0.00394,0.06,0.177,1.0,1.0,2.0,4.0,0
0,1,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,36.0,1452.6206,487.804,0.16,0.0,0.0,2.0,1677.0,0
0,1,28.0,66.6841,130.01,0.0592,4.0,26.0,3.0,142.0,1
1,1,40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,45.0,94.8095,500.0,5.92,0.0,0.0,1.0,5.0,1
1,0,37.0,7.52,40.0,2.37,0.0,0.0,2.0,12.0,0
0,0,37.0,0.0331,0.3999999999999999,0.308,2.0,2.0,1.0,2.0,1
1,1,24.0,5.03,6.6000000000000005,0.0592,1.0,23.0,3.0,85.0,0
0,1,27.0,31.631500000000003,120.3527,0.101,1.0,1.0,5.0,109.0,1
0,0,41.0,3.82,26.0,9.17,0.0,0.0,1.0,7.0,1
1,0,34.0,69.2993,200.0,0.0887,1.0,1.0,5.0,45.0,0
0,0,43.0,22.0154,50.0,0.355,1.0,2.0,3.0,48.0,1
1,0,46.0,3.26,10.0,0.118,1.0,10.0,3.0,19.0,0
0,1,27.0,7.25,30.0,0.237,2.0,14.0,3.0,50.0,0
1,0,40.0,0.789,12.0,35.494600000000005,0.0,0.0,2.0,2.0,0
1,1,22.0,68.8883,59.99999999999999,0.0592,1.0,15.0,3.0,270.0,1
0,0,51.0,48.095400000000005,100.0,1.42,0.0,0.0,1.0,35.0,0
1,0,34.0,91.5319,100.0,1.1800000000000002,1.0,4.0,2.0,56.0,1
1,0,27.0,1.94,8.0,0.0592,1.0,21.0,3.0,41.0,1
0,1,37.0,8.32,23.0,0.296,1.0,3.0,2.0,25.0,0
1,1,27.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,37.0,69.607,196.93,1.1800000000000002,1.0,1.0,2.0,72.0,0
0,0,40.0,43.2741,80.0,0.071,2.0,11.0,5.0,116.0,1
0,0,42.0,4205.358,10000.0,0.887,2.0,3.0,3.0,114.0,1
1,1,22.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,25.0,27.9858,12.0,0.177,0.0,0.0,2.0,160.0,0
0,0,44.0,0.0526,0.7999999999999999,2.37,0.0,0.0,1.0,1.0,0
0,1,21.0,1029.8891,1000.0,0.0592,1.0,2.0,3.0,86.0,0
1,1,37.0,0.5259999999999999,8.0,23.663,0.0,0.0,1.0,1.0,1
1,1,32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,31.0,170.8726,75.78,0.177,3.0,10.0,2.0,301.0,0
1,0,49.0,1.4600000000000002,8.370000000000001,0.592,1.0,3.0,3.0,17.0,0
0,1,30.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,31.0,248.1536,958.0,0.592,1.0,2.0,3.0,40.0,1
0,1,24.0,32.8504,116.0,0.0592,0.0,0.0,4.0,99.0,0
1,1,42.0,0.0317,0.482,1.42,1.0,1.0,1.0,1.0,0
1,1,29.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1,0,37.0,1.32,10.0,0.118,1.0,1.0,3.0,4.0,1
0,0,32.0,27.5026,400.0,0.592,0.0,0.0,2.0,15.0,0
0,1,33.0,6.89,10.0,0.592,0.0,0.0,2.0,49.0,0
0,1,27.0,85.6882,128.0,0.207,3.0,15.0,4.0,100.0,1
1,1,18.0,3.23,6.999999999999999,0.0592,1.0,9.0,4.0,55.0,0
0,1,34.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
1,0,42.0,52.3638,201.1551,0.0592,3.0,24.0,4.0,87.0,0
0,0,30.0,25.5435,100.0,0.0947,3.0,9.0,4.0,65.0,0
0,0,32.0,771.8578,1000.0,0.207,3.0,13.0,6.0,208.0,1
1,1,23.0,2.89,4.0,0.177,1.0,15.0,2.0,37.0,0
0,1,25.0,160.8413,499.2863,0.592,0.0,0.0,2.0,63.0,0
1,1,21.0,38.0248,100.0,0.296,1.0,18.0,4.0,105.0,0
1,1,29.0,2.74,24.0,0.296,1.0,2.0,3.0,8.0,0
0,1,24.0,2.49,10.0,0.118,1.0,1.0,2.0,22.0,0
0,1,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0,0,49.0,275.9535,600.0,0.0644,0.0,0.0,1.0,145.0,1
1,0,26.0,6.67,25.0,0.592,0.0,0.0,2.0,22.0,0
0,1,21.0,0.00394,0.06,0.177,1.0,1.0,2.0,2.0,0
1,1,27.0,0.394,3.0,8.870000000000001,0.0,0.0,2.0,4.0,0
1,1,33.0,6.7,10.0,0.0592,1.0,10.0,4.0,60.0,0
